chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation
PT2PT,SPSC,2,1,1,10,0,Consumer,0,4096,4096,0.000633410,0.006022477,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,4096,4096,0.000633410,0.006022478,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,8192,8192,0.001293500,0.005898256,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,8192,8192,0.001293500,0.005898256,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,16384,16384,0.002499080,0.006105763,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,16384,16384,0.002499080,0.006105763,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,32768,32768,0.004895630,0.006233637,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,32768,32768,0.004895631,0.006233635,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,65536,65536,0.010193070,0.005987907,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,65536,65536,0.010193069,0.005987907,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,131072,131072,0.020081310,0.006078802,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,131072,131072,0.020081310,0.006078802,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,262144,262144,0.041162300,0.005931171,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,262144,262144,0.041162299,0.005931171,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,524288,524288,0.084944540,0.005748236,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,524288,524288,0.084944522,0.005748237,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,1048576,1048576,0.159316570,0.006129698,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,1048576,1048576,0.159316600,0.006129697,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Consumer,0,2097152,2097152,0.314770810,0.006204911,OpenMPI
PT2PT,SPSC,2,1,1,10,0,Producer,1,2097152,2097152,0.314770928,0.006204909,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,4,4,0.000009210,0.000404483,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,4,4,0.000009210,0.000404483,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,8,8,0.000007370,0.001010934,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,8,8,0.000007370,0.001010934,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,16,16,0.000010840,0.001374646,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,16,16,0.000010840,0.001374646,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,32,32,0.000014570,0.002045458,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,32,32,0.000014570,0.002045458,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,64,64,0.000024070,0.002476304,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,64,64,0.000024070,0.002476305,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,128,128,0.000041870,0.002847129,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,128,128,0.000041870,0.002847129,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,256,256,0.000078330,0.003043771,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,256,256,0.000078330,0.003043770,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,512,512,0.000111320,0.004283481,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,512,512,0.000111320,0.004283480,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,1024,1024,0.000390440,0.002442563,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,1024,1024,0.000390440,0.002442563,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,2048,2048,0.000506250,0.003767602,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,2048,2048,0.000506250,0.003767603,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,4096,4096,0.000863320,0.004418637,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,4096,4096,0.000863320,0.004418637,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,8192,8192,0.002288460,0.003333855,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,8192,8192,0.002288459,0.003333856,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,16384,16384,0.003467550,0.004400452,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,16384,16384,0.003467550,0.004400452,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,32768,32768,0.007312210,0.004173510,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,32768,32768,0.007312210,0.004173510,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,65536,65536,0.010813060,0.005644578,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,65536,65536,0.010813060,0.005644577,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,131072,131072,0.018923130,0.006450852,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,131072,131072,0.018923119,0.006450856,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,262144,262144,0.041369650,0.005901443,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,262144,262144,0.041369658,0.005901442,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,524288,524288,0.077496840,0.006300660,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,524288,524288,0.077496850,0.006300659,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,1048576,1048576,0.156257990,0.006249680,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,1048576,1048576,0.156257988,0.006249681,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Consumer,0,2097152,2097152,0.325858420,0.005993784,OpenMPI
PT2PT,SPSC,2,1,1,10,1,Producer,1,2097152,2097152,0.325858487,0.005993783,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,4,4,0.000006620,0.000562733,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,4,4,0.000006620,0.000562733,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,8,8,0.000004120,0.001808393,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,8,8,0.000004120,0.001808394,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,16,16,0.000007100,0.002098755,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,16,16,0.000007100,0.002098754,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,32,32,0.000013110,0.002273251,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,32,32,0.000013110,0.002273251,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,64,64,0.000014010,0.004254436,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,64,64,0.000014010,0.004254437,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,128,128,0.000027220,0.004379474,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,128,128,0.000027220,0.004379473,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,256,256,0.000054580,0.004368241,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,256,256,0.000054580,0.004368240,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,512,512,0.000069030,0.006907680,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,512,512,0.000069030,0.006907679,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,1024,1024,0.000136050,0.007009734,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,1024,1024,0.000136050,0.007009733,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,2048,2048,0.000362100,0.005267464,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,2048,2048,0.000362100,0.005267466,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,4096,4096,0.000538260,0.007087090,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,4096,4096,0.000538260,0.007087088,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,8192,8192,0.000863990,0.008830420,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,8192,8192,0.000863990,0.008830418,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,16384,16384,0.002283560,0.006682018,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,16384,16384,0.002283560,0.006682018,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,32768,32768,0.003273720,0.009321988,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,32768,32768,0.003273720,0.009321987,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,65536,65536,0.007168850,0.008513940,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,65536,65536,0.007168850,0.008513939,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,131072,131072,0.014737150,0.008283170,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,131072,131072,0.014737145,0.008283172,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,262144,262144,0.026186830,0.009323031,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,262144,262144,0.026186828,0.009323032,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,524288,524288,0.053203640,0.009177591,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,524288,524288,0.053203627,0.009177593,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,1048576,1048576,0.109408940,0.008925802,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,1048576,1048576,0.109408957,0.008925800,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Consumer,0,2097152,2097152,0.234352480,0.008334134,OpenMPI
PT2PT,SPSC,2,1,1,10,2,Producer,1,2097152,2097152,0.234352521,0.008334133,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,4,4,0.000006070,0.000613722,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,4,4,0.000006070,0.000613722,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,8,8,0.000004430,0.001681847,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,8,8,0.000004430,0.001681846,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,16,16,0.000014780,0.001008198,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,16,16,0.000014780,0.001008198,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,32,32,0.000012140,0.002454887,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,32,32,0.000012140,0.002454887,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,64,64,0.000017030,0.003499979,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,64,64,0.000017030,0.003499979,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,128,128,0.000028830,0.004134904,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,128,128,0.000028830,0.004134905,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,256,256,0.000044150,0.005400194,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,256,256,0.000044150,0.005400193,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,512,512,0.000076510,0.006232351,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,512,512,0.000076510,0.006232351,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,1024,1024,0.000123870,0.007698993,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,1024,1024,0.000123870,0.007698988,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,2048,2048,0.000324030,0.005886333,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,2048,2048,0.000324030,0.005886333,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,4096,4096,0.000462600,0.008246211,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,4096,4096,0.000462600,0.008246212,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,8192,8192,0.000911450,0.008370612,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,8192,8192,0.000911450,0.008370613,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,16384,16384,0.002098030,0.007272913,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,16384,16384,0.002098031,0.007272909,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,32768,32768,0.003489370,0.008745870,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,32768,32768,0.003489370,0.008745870,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,65536,65536,0.006640650,0.009191142,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,65536,65536,0.006640650,0.009191142,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,131072,131072,0.015289630,0.007983863,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,131072,131072,0.015289633,0.007983861,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,262144,262144,0.027833580,0.008771442,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,262144,262144,0.027833573,0.008771444,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,524288,524288,0.050888810,0.009595061,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,524288,524288,0.050888833,0.009595057,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,1048576,1048576,0.106515980,0.009168225,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,1048576,1048576,0.106515953,0.009168228,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Consumer,0,2097152,2097152,0.218643790,0.008932909,OpenMPI
PT2PT,SPSC,2,1,1,10,4,Producer,1,2097152,2097152,0.218643814,0.008932908,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,4,4,0.000005950,0.000626099,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,4,4,0.000005950,0.000626099,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,8,8,0.000003940,0.001891010,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,8,8,0.000003940,0.001891011,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,16,16,0.000014620,0.001019231,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,16,16,0.000014620,0.001019231,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,32,32,0.000008350,0.003569140,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,32,32,0.000008350,0.003569140,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,64,64,0.000016380,0.003638867,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,64,64,0.000016380,0.003638866,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,128,128,0.000028540,0.004176920,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,128,128,0.000028540,0.004176921,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,256,256,0.000048180,0.004948497,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,256,256,0.000048180,0.004948496,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,512,512,0.000082260,0.005796707,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,512,512,0.000082260,0.005796705,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,1024,1024,0.000191260,0.004986272,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,1024,1024,0.000191260,0.004986272,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,2048,2048,0.000233730,0.008160478,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,2048,2048,0.000233730,0.008160480,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,4096,4096,0.000490590,0.007775734,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,4096,4096,0.000490590,0.007775734,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,8192,8192,0.000901800,0.008460185,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,8192,8192,0.000901800,0.008460186,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,16384,16384,0.001922190,0.007938231,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,16384,16384,0.001922190,0.007938231,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,32768,32768,0.003941770,0.007742100,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,32768,32768,0.003941769,0.007742101,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,65536,65536,0.006343230,0.009622094,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,65536,65536,0.006343229,0.009622096,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,131072,131072,0.012962510,0.009417182,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,131072,131072,0.012962510,0.009417182,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,262144,262144,0.026801860,0.009109093,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,262144,262144,0.026801861,0.009109092,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,524288,524288,0.053448270,0.009135586,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,524288,524288,0.053448261,0.009135587,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,1048576,1048576,0.105152320,0.009287123,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,1048576,1048576,0.105152352,0.009287120,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Consumer,0,2097152,2097152,0.212007270,0.009212538,OpenMPI
PT2PT,SPSC,2,1,1,10,8,Producer,1,2097152,2097152,0.212007174,0.009212542,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,4,4,0.000007890,0.000472153,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,4,4,0.000007890,0.000472153,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,8,8,0.000003880,0.001920253,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,8,8,0.000003880,0.001920252,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,16,16,0.000020260,0.000735497,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,16,16,0.000020260,0.000735497,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,32,32,0.000005810,0.005129488,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,32,32,0.000005810,0.005129488,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,64,64,0.000018850,0.003162050,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,64,64,0.000018850,0.003162048,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,128,128,0.000030860,0.003862906,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,128,128,0.000030860,0.003862907,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,256,256,0.000054530,0.004372246,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,256,256,0.000054530,0.004372247,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,512,512,0.000093260,0.005112987,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,512,512,0.000093260,0.005112987,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,1024,1024,0.000299220,0.003187201,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,1024,1024,0.000299220,0.003187199,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,2048,2048,0.000314700,0.006060847,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,2048,2048,0.000314700,0.006060845,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,4096,4096,0.000630890,0.006046533,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,4096,4096,0.000630890,0.006046536,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,8192,8192,0.001089250,0.007004264,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,8192,8192,0.001089250,0.007004266,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,16384,16384,0.003124510,0.004883578,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,16384,16384,0.003124509,0.004883580,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,32768,32768,0.005910500,0.005163282,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,32768,32768,0.005910500,0.005163282,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,65536,65536,0.012043890,0.005067728,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,65536,65536,0.012043890,0.005067728,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,131072,131072,0.016466650,0.007413184,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,131072,131072,0.016466651,0.007413184,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,262144,262144,0.025439830,0.009596787,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,262144,262144,0.025439834,0.009596785,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,524288,524288,0.052900040,0.009230262,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,524288,524288,0.052900027,0.009230265,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,1048576,1048576,0.103430720,0.009441706,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,1048576,1048576,0.103430703,0.009441708,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Consumer,0,2097152,2097152,0.211322200,0.009242403,OpenMPI
PT2PT,SPSC,2,1,1,10,16,Producer,1,2097152,2097152,0.211322204,0.009242403,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,4,4,0.000005080,0.000733325,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,4,4,0.000005080,0.000733325,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,8,8,0.000004520,0.001648359,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,8,8,0.000004520,0.001648358,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,16,16,0.000014320,0.001040584,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,16,16,0.000014320,0.001040584,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,32,32,0.000008030,0.003711373,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,32,32,0.000008030,0.003711373,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,64,64,0.000013730,0.004341198,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,64,64,0.000013730,0.004341199,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,128,128,0.000022290,0.005348106,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,128,128,0.000022290,0.005348105,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,256,256,0.000041560,0.005736732,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,256,256,0.000041560,0.005736735,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,512,512,0.000083240,0.005728462,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,512,512,0.000083240,0.005728460,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,1024,1024,0.000170900,0.005580306,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,1024,1024,0.000170900,0.005580308,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,2048,2048,0.000304110,0.006271904,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,2048,2048,0.000304110,0.006271901,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,4096,4096,0.000442550,0.008619811,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,4096,4096,0.000442550,0.008619812,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,8192,8192,0.000872800,0.008741286,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,8192,8192,0.000872800,0.008741289,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,16384,16384,0.001607570,0.009491835,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Producer,1,16384,16384,0.001607570,0.009491834,OpenMPI
PT2PT,SPSC,2,1,1,10,32,Consumer,0,32768,32768,0.003679250,0.008294511,OpenMPI
