chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation
PT2PT,MPSC,3,2,1,5,0,Consumer,0,256,512,0.000135400,0.001760846,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,256,256,0.000135400,0.001760846,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,256,256,0.000135400,0.001760846,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,512,1024,0.000192580,0.002476047,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,512,512,0.000192580,0.002476047,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,512,512,0.000192580,0.002476048,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,1024,2048,0.000310640,0.003070031,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,1024,1024,0.000310640,0.003070031,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,1024,1024,0.000310640,0.003070031,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,2048,4096,0.000695060,0.002744150,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,2048,2048,0.000695060,0.002744150,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,2048,2048,0.000695060,0.002744151,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,4096,8192,0.001700400,0.002243412,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,4096,4096,0.001700400,0.002243411,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,4096,4096,0.001700400,0.002243412,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,8192,16384,0.003346920,0.002279527,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,8192,8192,0.003346919,0.002279528,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,8192,8192,0.003346918,0.002279528,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,16384,32768,0.006174460,0.002471275,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,16384,16384,0.006174460,0.002471275,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,16384,16384,0.006174457,0.002471276,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Consumer,0,32768,65536,0.012531260,0.002435316,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,1,32768,32768,0.012531262,0.002435316,OpenMPI
PT2PT,MPSC,3,2,1,5,0,Producer,2,32768,32768,0.012531259,0.002435316,OpenMPI
